"Jahr";"Monat";"Bundesland";"Temperatur";"Niederschlag";"Sonnendauer"
1901;6;"Sachsen.Anhalt";16.24;32.9;NA
1901;6;"Thueringen.Sachsen.Anhalt";15.68;47.7;NA
1901;6;"Thueringen";14.97;66.3;NA
1901;6;"Deutschland";15.61;65.7;NA
1901;7;"Brandenburg.Berlin";20.01;60.5;NA
1901;7;"Brandenburg";19.99;60.6;NA
1901;7;"Baden.Wuerttemberg";17.83;107;NA
1901;7;"Bayern";17.52;123.1;NA
1901;7;"Hessen";17.98;74.4;NA
1901;7;"Mecklenburg.Vorpommern";19.03;55.5;NA
1901;7;"Niedersachsen";18.82;71.2;NA
1901;7;"Niedersachsen.Hamburg.Bremen";18.83;70.9;NA
1901;7;"Nordrhein.Westfalen";18.59;42.6;NA
1901;7;"Rheinland.Pfalz";18.35;58.6;NA
1901;7;"Schleswig.Holstein";18.89;56.8;NA
1901;7;"Saarland";18.56;42.5;NA
1901;7;"Sachsen";18.79;83.3;NA
1901;7;"Sachsen.Anhalt";19.61;73.7;NA
1901;7;"Thueringen.Sachsen.Anhalt";18.64;95.5;NA
1901;7;"Thueringen";17.41;122.9;NA
1901;7;"Deutschland";18.46;82.2;NA
1901;8;"Brandenburg.Berlin";17.76;42.3;NA
1901;8;"Brandenburg";17.75;42.3;NA
1901;8;"Baden.Wuerttemberg";15.9;134.8;NA
1901;8;"Bayern";15.65;107.7;NA
1901;8;"Hessen";15.97;77.6;NA
1901;8;"Mecklenburg.Vorpommern";17.06;48.8;NA
1901;8;"Niedersachsen";16.58;52.9;NA
1901;8;"Niedersachsen.Hamburg.Bremen";16.59;53;NA
1901;8;"Nordrhein.Westfalen";16.45;72.7;NA
1901;8;"Rheinland.Pfalz";16.17;105.7;NA
1901;8;"Schleswig.Holstein";16.68;67.1;NA
1901;8;"Saarland";16.12;115;NA
1901;8;"Sachsen";16.55;73.8;NA
1901;8;"Sachsen.Anhalt";17.25;36.1;NA
1901;8;"Thueringen.Sachsen.Anhalt";16.45;44.8;NA
1901;8;"Thueringen";15.44;55.8;NA
1901;8;"Deutschland";16.38;78.6;NA
1901;9;"Brandenburg.Berlin";13.78;45.9;NA
1901;9;"Brandenburg";13.77;45.8;NA
1901;9;"Baden.Wuerttemberg";13.35;98.6;NA
1901;9;"Bayern";12.95;59.6;NA
1901;9;"Hessen";13.08;103.5;NA
1901;9;"Mecklenburg.Vorpommern";13.69;30.9;NA
1901;9;"Niedersachsen";13.7;64.8;NA
1901;9;"Niedersachsen.Hamburg.Bremen";13.72;64.3;NA
1901;9;"Nordrhein.Westfalen";13.8;109.4;NA
1901;9;"Rheinland.Pfalz";13.33;125.5;NA
1901;9;"Schleswig.Holstein";13.9;35;NA
1901;9;"Saarland";13.41;146.2;NA
1901;9;"Sachsen";13.15;50.1;NA
1901;9;"Sachsen.Anhalt";13.61;67.3;NA
1901;9;"Thueringen.Sachsen.Anhalt";13.07;68.2;NA
1901;9;"Thueringen";12.4;69.4;NA
1901;9;"Deutschland";13.39;72.2;NA
1901;10;"Brandenburg.Berlin";10.54;55;NA
1901;10;"Brandenburg";10.53;55.2;NA
1901;10;"Baden.Wuerttemberg";8.09;77.4;NA
1901;10;"Bayern";7.99;72.9;NA
1901;10;"Hessen";8.61;90;NA
1901;10;"Mecklenburg.Vorpommern";10.22;46.9;NA
1901;10;"Niedersachsen";9.75;77.3;NA
1901;10;"Niedersachsen.Hamburg.Bremen";9.76;77.1;NA
1901;10;"Nordrhein.Westfalen";9.45;111.7;NA
1901;10;"Rheinland.Pfalz";8.62;102.9;NA
1901;10;"Schleswig.Holstein";9.94;70.8;NA
1901;10;"Saarland";8.87;112.2;NA
1901;10;"Sachsen";9.43;76.7;NA
1901;10;"Sachsen.Anhalt";9.8;52;NA
1901;10;"Thueringen.Sachsen.Anhalt";9.12;62.5;NA
1901;10;"Thueringen";8.26;75.7;NA
1901;10;"Deutschland";9.09;76.4;NA
1901;11;"Brandenburg.Berlin";3.43;65.9;NA
1901;11;"Brandenburg";3.41;65.8;NA
1901;11;"Baden.Wuerttemberg";1.59;37.8;NA
1901;11;"Bayern";1.03;47.2;NA
1901;11;"Hessen";2.68;50.4;NA
1901;11;"Mecklenburg.Vorpommern";3.76;70.6;NA
1901;11;"Niedersachsen";3.98;109.4;NA
1901;11;"Niedersachsen.Hamburg.Bremen";3.99;108.8;NA
1901;11;"Nordrhein.Westfalen";3.91;103.7;NA
1901;11;"Rheinland.Pfalz";2.69;34.8;NA
1901;11;"Schleswig.Holstein";4.25;94.8;NA
1901;11;"Saarland";2.67;39.4;NA
1901;11;"Sachsen";2.41;69.8;NA
1901;11;"Sachsen.Anhalt";3.23;69.8;NA
1901;11;"Thueringen.Sachsen.Anhalt";2.7;64.1;NA
1901;11;"Thueringen";2.03;57;NA
1901;11;"Deutschland";2.73;67.5;NA
1901;12;"Brandenburg.Berlin";1.07;50.7;NA
1901;12;"Brandenburg";1.06;50.7;NA
1901;12;"Baden.Wuerttemberg";0.93;68.7;NA
1901;12;"Bayern";0.09;64.6;NA
1901;12;"Hessen";0.91;68.8;NA
1901;12;"Mecklenburg.Vorpommern";0.62;69.9;NA
1901;12;"Niedersachsen";1.59;67.3;NA
1901;12;"Niedersachsen.Hamburg.Bremen";1.59;67.6;NA
1901;12;"Nordrhein.Westfalen";1.87;88;NA
1901;12;"Rheinland.Pfalz";1.5;70.1;NA
1901;12;"Schleswig.Holstein";1.11;87.1;NA
1901;12;"Saarland";1.7;116.5;NA
1901;12;"Sachsen";0.82;60.9;NA
1901;12;"Sachsen.Anhalt";1.05;44.5;NA
1901;12;"Thueringen.Sachsen.Anhalt";0.63;48.6;NA
1901;12;"Thueringen";0.1;53.8;NA
1901;12;"Deutschland";0.94;66.9;NA
1902;1;"Brandenburg.Berlin";3.62;46.5;NA
1902;1;"Brandenburg";3.61;46.5;NA
1902;1;"Baden.Wuerttemberg";1.81;55.2;NA
1902;1;"Bayern";1.31;61.3;NA
1902;1;"Hessen";2.75;55.9;NA
1902;1;"Mecklenburg.Vorpommern";3.28;62.9;NA
1902;1;"Niedersachsen";3.77;66.2;NA
1902;1;"Niedersachsen.Hamburg.Bremen";3.78;66.1;NA
1902;1;"Nordrhein.Westfalen";3.59;80.1;NA
1902;1;"Rheinland.Pfalz";2.75;54.9;NA
1902;1;"Schleswig.Holstein";3.53;83.7;NA
1902;1;"Saarland";2.64;73.4;NA
1902;1;"Sachsen";2.84;70.2;NA
1902;1;"Sachsen.Anhalt";3.56;39.3;NA
1902;1;"Thueringen.Sachsen.Anhalt";3.04;46.7;NA
1902;1;"Thueringen";2.38;55.9;NA
1902;1;"Deutschland";2.76;61.3;NA
1902;2;"Brandenburg.Berlin";-1.89;16.6;NA
1902;2;"Brandenburg";-1.9;16.6;NA
1902;2;"Baden.Wuerttemberg";-0.27;45.5;NA
1902;2;"Bayern";-0.79;33.2;NA
1902;2;"Hessen";-0.81;45.9;NA
1902;2;"Mecklenburg.Vorpommern";-2.9;11.9;NA
1902;2;"Niedersachsen";-1.83;19.1;NA
1902;2;"Niedersachsen.Hamburg.Bremen";-1.84;19;NA
1902;2;"Nordrhein.Westfalen";-0.63;32.7;NA
1902;2;"Rheinland.Pfalz";-0.13;50;NA
1902;2;"Schleswig.Holstein";-2.32;9.7;NA
1902;2;"Saarland";0.27;68.6;NA
1902;2;"Sachsen";-1.32;22.2;NA
1902;2;"Sachsen.Anhalt";-1.79;21.2;NA
1902;2;"Thueringen.Sachsen.Anhalt";-1.77;28.2;NA
1902;2;"Thueringen";-1.75;37.1;NA
1902;2;"Deutschland";-1.25;29.5;NA
1902;3;"Brandenburg.Berlin";3.14;65.6;NA
1902;3;"Brandenburg";3.13;65.5;NA
1902;3;"Baden.Wuerttemberg";3.81;82;NA
1902;3;"Bayern";2.72;81.7;NA
1902;3;"Hessen";3.81;67.3;NA
1902;3;"Mecklenburg.Vorpommern";2.29;81.3;NA
1902;3;"Niedersachsen";3.75;65.2;NA
1902;3;"Niedersachsen.Hamburg.Bremen";3.75;65.5;NA
1902;3;"Nordrhein.Westfalen";4.53;75.3;NA
1902;3;"Rheinland.Pfalz";4.48;60.7;NA
1902;3;"Schleswig.Holstein";2.84;83.7;NA
1902;3;"Saarland";4.83;64.4;NA
1902;3;"Sachsen";2.87;66.8;NA
1902;3;"Sachsen.Anhalt";3.55;54.5;NA
1902;3;"Thueringen.Sachsen.Anhalt";3.29;58.9;NA
1902;3;"Thueringen";2.98;64.5;NA
1902;3;"Deutschland";3.4;72.5;NA
1902;4;"Brandenburg.Berlin";7.15;34.1;NA
1902;4;"Brandenburg";7.14;32.9;NA
1902;4;"Baden.Wuerttemberg";9.3;41.6;NA
1902;4;"Bayern";8.27;30.4;NA
1902;4;"Hessen";8.55;21.7;NA
1902;4;"Mecklenburg.Vorpommern";5.7;20.1;NA
1902;4;"Niedersachsen";7.44;43;NA
1902;4;"Niedersachsen.Hamburg.Bremen";7.43;43;NA
1902;4;"Nordrhein.Westfalen";8.5;39.5;NA
1902;4;"Rheinland.Pfalz";8.87;36.6;NA
1902;4;"Schleswig.Holstein";6.05;27.7;NA
1902;4;"Saarland";9.31;30.1;NA
1902;4;"Sachsen";7.12;32.6;NA
1902;4;"Sachsen.Anhalt";7.48;34.2;NA
1902;4;"Thueringen.Sachsen.Anhalt";7.3;32.8;NA
1902;4;"Thueringen";7.06;31.1;NA
1902;4;"Deutschland";7.82;33.9;NA
1902;5;"Brandenburg.Berlin";9.75;56.3;NA
1902;5;"Brandenburg";9.74;56.2;NA
1902;5;"Baden.Wuerttemberg";8.28;108.6;NA
1902;5;"Bayern";7.95;108.1;NA
1902;5;"Hessen";8.38;86.2;NA
1902;5;"Mecklenburg.Vorpommern";8.78;76.5;NA
1902;5;"Niedersachsen";8.89;97.9;NA
1902;5;"Niedersachsen.Hamburg.Bremen";8.89;97.8;NA
1902;5;"Nordrhein.Westfalen";8.61;112.5;NA
1902;5;"Rheinland.Pfalz";8.57;77;NA
1902;5;"Schleswig.Holstein";8.66;99;NA
1902;5;"Saarland";8.62;88.5;NA
1902;5;"Sachsen";8.87;71.7;NA
1902;5;"Sachsen.Anhalt";9.41;57.2;NA
1902;5;"Thueringen.Sachsen.Anhalt";8.79;67.4;NA
1902;5;"Thueringen";8.01;80.3;NA
1902;5;"Deutschland";8.61;91.2;NA
1902;6;"Brandenburg.Berlin";16.46;67;NA
1902;6;"Brandenburg";16.44;67.1;NA
1902;6;"Baden.Wuerttemberg";14.7;71;NA
1902;6;"Bayern";14.44;97;NA
1902;6;"Hessen";15.27;52.9;NA
1902;6;"Mecklenburg.Vorpommern";15.05;48.1;NA
1902;6;"Niedersachsen";15.95;53.5;NA
1902;6;"Niedersachsen.Hamburg.Bremen";15.95;53.5;NA
1902;6;"Nordrhein.Westfalen";15.53;64.1;NA
1902;6;"Rheinland.Pfalz";15.05;51.2;NA
1902;6;"Schleswig.Holstein";15.22;58.8;NA
1902;6;"Saarland";15.03;65.4;NA
1902;6;"Sachsen";15.67;97.3;NA
1902;6;"Sachsen.Anhalt";16.32;65.1;NA
1902;6;"Thueringen.Sachsen.Anhalt";15.67;63.8;NA
1902;6;"Thueringen";14.84;62.2;NA
1902;6;"Deutschland";15.3;69.3;NA
1902;7;"Brandenburg.Berlin";16.11;70.3;NA
1902;7;"Brandenburg";16.1;70.7;NA
1902;7;"Baden.Wuerttemberg";16.94;83.3;NA
1902;7;"Bayern";16.14;87.3;NA
1902;7;"Hessen";15.82;55.1;NA
1902;7;"Mecklenburg.Vorpommern";15.04;65.8;NA
1902;7;"Niedersachsen";15.25;81.2;NA
1902;7;"Niedersachsen.Hamburg.Bremen";15.25;81.2;NA
1902;7;"Nordrhein.Westfalen";15.49;82.7;NA
1902;7;"Rheinland.Pfalz";16.42;45.2;NA
1902;7;"Schleswig.Holstein";14.71;74.3;NA
1902;7;"Saarland";16.64;41.6;NA
1902;7;"Sachsen";15.76;93.5;NA
1902;7;"Sachsen.Anhalt";15.94;79.6;NA
1902;7;"Thueringen.Sachsen.Anhalt";15.53;80.7;NA
1902;7;"Thueringen";15.01;82.1;NA
1902;7;"Deutschland";15.82;77.4;NA
1902;8;"Brandenburg.Berlin";14.99;81.5;NA
1902;8;"Brandenburg";14.98;81.5;NA
1902;8;"Baden.Wuerttemberg";15.67;109.4;NA
1902;8;"Bayern";15.09;100;NA
1902;8;"Hessen";14.63;76.7;NA
1902;8;"Mecklenburg.Vorpommern";13.84;80.3;NA
1902;8;"Niedersachsen";14.28;93.8;NA
1902;8;"Niedersachsen.Hamburg.Bremen";14.28;93.9;NA
1902;8;"Nordrhein.Westfalen";14.47;88.7;NA
1902;8;"Rheinland.Pfalz";15.15;72.3;NA
1902;8;"Schleswig.Holstein";13.59;123.5;NA
1902;8;"Saarland";15.31;77.3;NA
1902;8;"Sachsen";14.73;82.4;NA
1902;8;"Sachsen.Anhalt";14.79;78.2;NA
1902;8;"Thueringen.Sachsen.Anhalt";14.34;84.8;NA
1902;8;"Thueringen";13.76;93;NA
1902;8;"Deutschland";14.71;91.7;NA
1902;9;"Brandenburg.Berlin";12.24;63.1;NA
1902;9;"Brandenburg";12.22;63.1;NA
1902;9;"Baden.Wuerttemberg";12.6;46.2;NA
1902;9;"Bayern";11.95;54.2;NA
1902;9;"Hessen";12.32;45.7;NA
1902;9;"Mecklenburg.Vorpommern";11.19;59.7;NA
1902;9;"Niedersachsen";11.85;56.6;NA
1902;9;"Niedersachsen.Hamburg.Bremen";11.85;56.8;NA
1902;9;"Nordrhein.Westfalen";12.45;61.9;NA
1902;9;"Rheinland.Pfalz";12.73;48.3;NA
1902;9;"Schleswig.Holstein";11.21;63.2;NA
1902;9;"Saarland";12.84;54.2;NA
1902;9;"Sachsen";11.93;60.9;NA
1902;9;"Sachsen.Anhalt";12.03;47.1;NA
1902;9;"Thueringen.Sachsen.Anhalt";11.65;48.1;NA
1902;9;"Thueringen";11.17;49.3;NA
1902;9;"Deutschland";12.03;54.9;NA
1902;10;"Brandenburg.Berlin";7.09;30.3;NA
1902;10;"Brandenburg";7.08;30.4;NA
1902;10;"Baden.Wuerttemberg";7.33;80.5;NA
1902;10;"Bayern";6.71;69.3;NA
1902;10;"Hessen";6.85;52.5;NA
1902;10;"Mecklenburg.Vorpommern";7.17;31.6;NA
1902;10;"Niedersachsen";7.4;56.1;NA
1902;10;"Niedersachsen.Hamburg.Bremen";7.41;55.9;NA
1902;10;"Nordrhein.Westfalen";7.57;84;NA
1902;10;"Rheinland.Pfalz";7.27;47.8;NA
1902;10;"Schleswig.Holstein";7.57;52.4;NA
1902;10;"Saarland";7.47;60.1;NA
1902;10;"Sachsen";6.56;39.2;NA
1902;10;"Sachsen.Anhalt";7;42.4;NA
1902;10;"Thueringen.Sachsen.Anhalt";6.55;46.3;NA
1902;10;"Thueringen";5.98;51.3;NA
1902;10;"Deutschland";7.07;57.4;NA
1902;11;"Brandenburg.Berlin";0.98;4.1;NA
1902;11;"Brandenburg";0.97;4.2;NA
1902;11;"Baden.Wuerttemberg";1.8;18.2;NA
1902;11;"Bayern";0.87;8.2;NA
1902;11;"Hessen";1.56;15.1;NA
1902;11;"Mecklenburg.Vorpommern";1.27;8;NA
1902;11;"Niedersachsen";2.38;8.9;NA
1902;11;"Niedersachsen.Hamburg.Bremen";2.39;8.8;NA
1902;11;"Nordrhein.Westfalen";3.11;15.4;NA
1902;11;"Rheinland.Pfalz";2.04;21.7;NA
1902;11;"Schleswig.Holstein";2.63;9.4;NA
1902;11;"Saarland";2.43;32.5;NA
1902;11;"Sachsen";0.96;5.5;NA
1902;11;"Sachsen.Anhalt";1.31;5.7;NA
1902;11;"Thueringen.Sachsen.Anhalt";0.87;5.9;NA
1902;11;"Thueringen";0.31;6.1;NA
1902;11;"Deutschland";1.62;10.7;NA
1902;12;"Brandenburg.Berlin";-2.53;39;NA
1902;12;"Brandenburg";-2.54;39;NA
1902;12;"Baden.Wuerttemberg";-1.56;99.9;NA
1902;12;"Bayern";-2.76;97.7;NA
1902;12;"Hessen";-2.01;99.5;NA
1902;12;"Mecklenburg.Vorpommern";-1.74;46.2;NA
1902;12;"Niedersachsen";-1.02;54.7;NA
1902;12;"Niedersachsen.Hamburg.Bremen";-1.01;54.4;NA
1902;12;"Nordrhein.Westfalen";-0.44;105.6;NA
1902;12;"Rheinland.Pfalz";-0.75;88.7;NA
1902;12;"Schleswig.Holstein";-0.05;41.2;NA
1902;12;"Saarland";-0.32;96.7;NA
1902;12;"Sachsen";-3.03;73.4;NA
1902;12;"Sachsen.Anhalt";-2.41;46.3;NA
1902;12;"Thueringen.Sachsen.Anhalt";-2.85;63.5;NA
1902;12;"Thueringen";-3.41;85.2;NA
1902;12;"Deutschland";-1.82;76.9;NA
1903;1;"Brandenburg.Berlin";0.43;28.7;NA
1903;1;"Brandenburg";0.42;28.7;NA
1903;1;"Baden.Wuerttemberg";-0.03;54.1;NA
1903;1;"Bayern";-1.47;56.7;NA
1903;1;"Hessen";0.53;51.4;NA
1903;1;"Mecklenburg.Vorpommern";0.1;41.6;NA
1903;1;"Niedersachsen";1.56;43.4;NA
1903;1;"Niedersachsen.Hamburg.Bremen";1.56;43.4;NA
1903;1;"Nordrhein.Westfalen";2.11;49.4;NA
1903;1;"Rheinland.Pfalz";0.91;53.5;NA
1903;1;"Schleswig.Holstein";0.76;51.8;NA
1903;1;"Saarland";1.23;64.2;NA
1903;1;"Sachsen";0.24;27.5;NA
1903;1;"Sachsen.Anhalt";0.78;26.3;NA
1903;1;"Thueringen.Sachsen.Anhalt";0.36;31.4;NA
1903;1;"Thueringen";-0.17;37.8;NA
1903;1;"Deutschland";0.34;45.8;NA
1903;2;"Brandenburg.Berlin";3.84;43.5;NA
1903;2;"Brandenburg";3.82;43.5;NA
1903;2;"Baden.Wuerttemberg";3.23;19.6;NA
1903;2;"Bayern";2.21;26.9;NA
1903;2;"Hessen";3.65;20.9;NA
1903;2;"Mecklenburg.Vorpommern";3.44;51.6;NA
1903;2;"Niedersachsen";4.75;59.7;NA
1903;2;"Niedersachsen.Hamburg.Bremen";4.75;59.9;NA
1903;2;"Nordrhein.Westfalen";4.9;46.8;NA
1903;2;"Rheinland.Pfalz";3.82;20.7;NA
1903;2;"Schleswig.Holstein";3.93;66.6;NA
1903;2;"Saarland";3.8;21.2;NA
1903;2;"Sachsen";3.42;48.9;NA
1903;2;"Sachsen.Anhalt";4.35;32.9;NA
1903;2;"Thueringen.Sachsen.Anhalt";4.01;30.4;NA
1903;2;"Thueringen";3.58;27.2;NA
1903;2;"Deutschland";3.64;38.1;NA
1903;3;"Brandenburg.Berlin";6.13;20.1;NA
1903;3;"Brandenburg";6.11;20.3;NA
1903;3;"Baden.Wuerttemberg";5.35;41.3;NA
1903;3;"Bayern";4.7;25.4;NA
1903;3;"Hessen";5.65;42.5;NA
1903;3;"Mecklenburg.Vorpommern";5.54;30;NA
1903;3;"Niedersachsen";6.44;49.8;NA
1903;3;"Niedersachsen.Hamburg.Bremen";6.44;49.8;NA
1903;3;"Nordrhein.Westfalen";6.68;59.2;NA
1903;3;"Rheinland.Pfalz";5.76;49.8;NA
1903;3;"Schleswig.Holstein";5.77;45;NA
1903;3;"Saarland";5.88;61.4;NA
1903;3;"Sachsen";5.43;22;NA
1903;3;"Sachsen.Anhalt";6.41;19.5;NA
1903;3;"Thueringen.Sachsen.Anhalt";5.92;22.8;NA
1903;3;"Thueringen";5.3;26.9;NA
1903;3;"Deutschland";5.7;36.4;NA
1903;4;"Brandenburg.Berlin";5.68;52.1;NA
1903;4;"Brandenburg";5.67;52.2;NA
1903;4;"Baden.Wuerttemberg";4.22;81.7;NA
1903;4;"Bayern";4.02;82.3;NA
1903;4;"Hessen";4.29;74.1;NA
1903;4;"Mecklenburg.Vorpommern";4.67;68.1;NA
1903;4;"Niedersachsen";5.09;84;NA
1903;4;"Niedersachsen.Hamburg.Bremen";5.1;83.8;NA
1903;4;"Nordrhein.Westfalen";4.63;108.1;NA
1903;4;"Rheinland.Pfalz";4.43;85.8;NA
1903;4;"Schleswig.Holstein";5.06;75;NA
1903;4;"Saarland";4.58;98.2;NA
1903;4;"Sachsen";4.82;63.7;NA
1903;4;"Sachsen.Anhalt";5.5;40.4;NA
1903;4;"Thueringen.Sachsen.Anhalt";4.88;45.5;NA
1903;4;"Thueringen";4.11;52;NA
1903;4;"Deutschland";4.65;76.3;NA
1903;5;"Brandenburg.Berlin";13.89;56.9;NA
1903;5;"Brandenburg";13.87;56.9;NA
1903;5;"Baden.Wuerttemberg";12.13;46.5;NA
1903;5;"Bayern";12.1;44.5;NA
1903;5;"Hessen";12.44;49.9;NA
1903;5;"Mecklenburg.Vorpommern";12.6;30;NA
1903;5;"Niedersachsen";12.9;58.9;NA
1903;5;"Niedersachsen.Hamburg.Bremen";12.91;58.5;NA
1903;5;"Nordrhein.Westfalen";12.7;67.7;NA
1903;5;"Rheinland.Pfalz";12.28;41.2;NA
1903;5;"Schleswig.Holstein";12.33;43.8;NA
1903;5;"Saarland";12.37;36.6;NA
1903;5;"Sachsen";12.77;83;NA
1903;5;"Sachsen.Anhalt";13.52;66.6;NA
1903;5;"Thueringen.Sachsen.Anhalt";12.82;66.3;NA
1903;5;"Thueringen";11.94;65.8;NA
1903;5;"Deutschland";12.61;53.2;NA
1903;6;"Brandenburg.Berlin";16.03;37;NA
1903;6;"Brandenburg";16.02;37;NA
1903;6;"Baden.Wuerttemberg";14.52;68.3;NA
1903;6;"Bayern";14.57;59.2;NA
1903;6;"Hessen";14.7;46.1;NA
1903;6;"Mecklenburg.Vorpommern";14.92;41.2;NA
1903;6;"Niedersachsen";14.78;57;NA
1903;6;"Niedersachsen.Hamburg.Bremen";14.79;56.6;NA
1903;6;"Nordrhein.Westfalen";14.72;49.3;NA
1903;6;"Rheinland.Pfalz";14.7;72.9;NA
1903;6;"Schleswig.Holstein";14.71;39.6;NA
1903;6;"Saarland";14.58;87.6;NA
1903;6;"Sachsen";14.96;34.9;NA
1903;6;"Sachsen.Anhalt";15.67;24.7;NA
1903;6;"Thueringen.Sachsen.Anhalt";14.99;29;NA
1903;6;"Thueringen";14.14;34.5;NA
1903;6;"Deutschland";14.84;50.9;NA
1903;7;"Brandenburg.Berlin";17.74;46.4;NA
1903;7;"Brandenburg";17.72;46.4;NA
1903;7;"Baden.Wuerttemberg";15.89;130.3;NA
1903;7;"Bayern";15.76;142.3;NA
1903;7;"Hessen";15.98;93.1;NA
1903;7;"Mecklenburg.Vorpommern";16.51;48.1;NA
1903;7;"Niedersachsen";16.18;102.4;NA
1903;7;"Niedersachsen.Hamburg.Bremen";16.19;102.6;NA
1903;7;"Nordrhein.Westfalen";15.89;121.3;NA
1903;7;"Rheinland.Pfalz";16.08;89;NA
1903;7;"Schleswig.Holstein";15.94;105.6;NA
1903;7;"Saarland";16.11;92.4;NA
1903;7;"Sachsen";16.82;71.3;NA
1903;7;"Sachsen.Anhalt";17.22;57.8;NA
1903;7;"Thueringen.Sachsen.Anhalt";16.58;70.3;NA
1903;7;"Thueringen";15.76;85.9;NA
1903;7;"Deutschland";16.24;100.6;NA
1903;8;"Brandenburg.Berlin";16.33;76.7;NA
1903;8;"Brandenburg";16.32;77.2;NA
1903;8;"Baden.Wuerttemberg";15.82;117.6;NA
1903;8;"Bayern";15.44;109.5;NA
1903;8;"Hessen";15.32;102.1;NA
1903;8;"Mecklenburg.Vorpommern";14.77;121.5;NA
1903;8;"Niedersachsen";14.98;122.5;NA
1903;8;"Niedersachsen.Hamburg.Bremen";14.98;123;NA
1903;8;"Nordrhein.Westfalen";15.13;97.5;NA
1903;8;"Rheinland.Pfalz";15.53;84;NA
1903;8;"Schleswig.Holstein";14.35;146.6;NA
1903;8;"Saarland";15.53;90;NA
1903;8;"Sachsen";15.97;91.1;NA
1903;8;"Sachsen.Anhalt";16.08;77.5;NA
1903;8;"Thueringen.Sachsen.Anhalt";15.6;81.4;NA
1903;8;"Thueringen";14.99;86.2;NA
1903;8;"Deutschland";15.42;104.8;NA
1903;9;"Brandenburg.Berlin";14.12;51.8;NA
1903;9;"Brandenburg";14.11;51.8;NA
1903;9;"Baden.Wuerttemberg";13.43;57.2;NA
1903;9;"Bayern";12.86;54.2;NA
1903;9;"Hessen";13.5;59.9;NA
1903;9;"Mecklenburg.Vorpommern";13.32;67.3;NA
1903;9;"Niedersachsen";13.84;80.9;NA
1903;9;"Niedersachsen.Hamburg.Bremen";13.85;80.8;NA
1903;9;"Nordrhein.Westfalen";14.02;82.9;NA
1903;9;"Rheinland.Pfalz";13.74;45.5;NA
1903;9;"Schleswig.Holstein";13.35;85.6;NA
1903;9;"Saarland";13.86;34.9;NA
1903;9;"Sachsen";13.49;56.7;NA
1903;9;"Sachsen.Anhalt";13.97;58.7;NA
1903;9;"Thueringen.Sachsen.Anhalt";13.46;61.3;NA
1903;9;"Thueringen";12.83;64.6;NA
1903;9;"Deutschland";13.51;63.4;NA
1903;10;"Brandenburg.Berlin";9.69;67.2;NA
1903;10;"Brandenburg";9.68;67.3;NA
1903;10;"Baden.Wuerttemberg";9.56;95.8;NA
1903;10;"Bayern";8.92;80.7;NA
1903;10;"Hessen";9.79;86.3;NA
1903;10;"Mecklenburg.Vorpommern";9.01;98.8;NA
1903;10;"Niedersachsen";10.1;102.9;NA
1903;10;"Niedersachsen.Hamburg.Bremen";10.1;103.1;NA
1903;10;"Nordrhein.Westfalen";10.49;95.5;NA
1903;10;"Rheinland.Pfalz";10.12;100;NA
1903;10;"Schleswig.Holstein";9.42;152.9;NA
1903;10;"Saarland";10.3;120.3;NA
1903;10;"Sachsen";9.77;69.3;NA
1903;10;"Sachsen.Anhalt";10.02;52.7;NA
1903;10;"Thueringen.Sachsen.Anhalt";9.68;61.2;NA
1903;10;"Thueringen";9.25;71.8;NA
1903;10;"Deutschland";9.64;89;NA
1903;11;"Brandenburg.Berlin";4.57;49.6;NA
1903;11;"Brandenburg";4.56;49.6;NA
1903;11;"Baden.Wuerttemberg";4.03;94.3;NA
1903;11;"Bayern";3.74;92.6;NA
1903;11;"Hessen";4.57;78.7;NA
1903;11;"Mecklenburg.Vorpommern";4.19;60.6;NA
1903;11;"Niedersachsen";5.03;76.3;NA
1903;11;"Niedersachsen.Hamburg.Bremen";5.03;76.3;NA
1903;11;"Nordrhein.Westfalen";5.1;93.5;NA
1903;11;"Rheinland.Pfalz";4.68;73.4;NA
1903;11;"Schleswig.Holstein";4.79;72.6;NA
1903;11;"Saarland";4.73;89.1;NA
1903;11;"Sachsen";4.42;79.5;NA
1903;11;"Sachsen.Anhalt";4.88;56.1;NA
1903;11;"Thueringen.Sachsen.Anhalt";4.5;67.9;NA
1903;11;"Thueringen";4.02;82.7;NA
1903;11;"Deutschland";4.44;78.9;NA
1903;12;"Brandenburg.Berlin";-0.67;12.3;NA
1903;12;"Brandenburg";-0.68;12.4;NA
1903;12;"Baden.Wuerttemberg";-1.25;21.9;NA
1903;12;"Bayern";-2.19;15.6;NA
1903;12;"Hessen";-0.69;18.1;NA
1903;12;"Mecklenburg.Vorpommern";-0.33;14.4;NA
1903;12;"Niedersachsen";0.17;16.4;NA
1903;12;"Niedersachsen.Hamburg.Bremen";0.17;16.4;NA
1903;12;"Nordrhein.Westfalen";0.25;24;NA
1903;12;"Rheinland.Pfalz";-0.38;21.7;NA
1903;12;"Schleswig.Holstein";0.32;19.2;NA
1903;12;"Saarland";-0.3;30.8;NA
1903;12;"Sachsen";-1.01;15.4;NA
1903;12;"Sachsen.Anhalt";-0.63;13.8;NA
1903;12;"Thueringen.Sachsen.Anhalt";-1.06;14;NA
1903;12;"Thueringen";-1.59;14.3;NA
1903;12;"Deutschland";-0.8;17.4;NA
1904;1;"Brandenburg.Berlin";-0.89;24.6;NA
