"Jahr";"Monat";"Bundesland";"AvgTemp";"PrecipMM";"SunDuration"
1992;6;"Niedersachsen";18.2;40.5;252.6
1992;6;"Niedersachsen.Hamburg.Bremen";18.2;39.9;253.5
1992;6;"Nordrhein.Westfalen";17;90.7;199
1992;6;"Rheinland.Pfalz";16.5;104.7;176.4
1992;6;"Schleswig.Holstein";18;4.7;304.4
1992;6;"Saarland";16.6;87.4;198.8
1992;6;"Sachsen";18;56.3;227.4
1992;6;"Sachsen.Anhalt";18.8;49.6;257.4
1992;6;"Thueringen.Sachsen.Anhalt";17.9;68.7;225.5
1992;6;"Thueringen";16.6;92.8;185.3
1992;6;"Deutschland";17.3;77.4;224.2
1992;7;"Brandenburg.Berlin";20.1;59.3;252.6
1992;7;"Brandenburg";20.1;59.2;252.5
1992;7;"Baden.Wuerttemberg";18.3;91.1;213.9
1992;7;"Bayern";18.1;113.3;215.9
1992;7;"Hessen";18.3;88.9;222.2
1992;7;"Mecklenburg.Vorpommern";19;54.7;264.5
1992;7;"Niedersachsen";18.7;56.4;216.4
1992;7;"Niedersachsen.Hamburg.Bremen";18.7;56.5;216.5
1992;7;"Nordrhein.Westfalen";18.6;76.1;219.9
1992;7;"Rheinland.Pfalz";18.5;79.7;215.3
1992;7;"Schleswig.Holstein";18.2;72.9;235
1992;7;"Saarland";18.8;83.7;218
1992;7;"Sachsen";19;117.9;236.4
1992;7;"Sachsen.Anhalt";19.5;76.3;231.7
1992;7;"Thueringen.Sachsen.Anhalt";18.8;93.1;224.4
1992;7;"Thueringen";18;114.3;215.1
1992;7;"Deutschland";18.6;84.4;225.6
1992;8;"Brandenburg.Berlin";20.2;79.3;221
1992;8;"Brandenburg";20.2;79.2;221
1992;8;"Baden.Wuerttemberg";19.7;77.8;242.3
1992;8;"Bayern";19.6;90.2;247.7
1992;8;"Hessen";18.7;94.1;202.7
1992;8;"Mecklenburg.Vorpommern";18.2;86.6;209.7
1992;8;"Niedersachsen";18.2;95.6;177
1992;8;"Niedersachsen.Hamburg.Bremen";18.2;95.3;177
1992;8;"Nordrhein.Westfalen";18.4;116.3;175.8
1992;8;"Rheinland.Pfalz";19;80;204.8
1992;8;"Schleswig.Holstein";17.2;83;185.9
1992;8;"Saarland";19.1;87.9;225.1
1992;8;"Sachsen";20.2;60.3;230.4
1992;8;"Sachsen.Anhalt";19.9;76.5;208.8
1992;8;"Thueringen.Sachsen.Anhalt";19.4;73;210
1992;8;"Thueringen";18.8;68.5;211.4
1992;8;"Deutschland";19.1;87;213.3
1992;9;"Brandenburg.Berlin";13.7;21.8;177.1
1992;9;"Brandenburg";13.7;21.9;177.1
1992;9;"Baden.Wuerttemberg";13.5;48.5;169.4
1992;9;"Bayern";12.9;56.3;157.7
1992;9;"Hessen";13;43.8;164.6
1992;9;"Mecklenburg.Vorpommern";13.5;25.9;188
1992;9;"Niedersachsen";13.7;39.2;162.2
1992;9;"Niedersachsen.Hamburg.Bremen";13.7;39.2;162.4
1992;9;"Nordrhein.Westfalen";13.8;49.7;162.2
1992;9;"Rheinland.Pfalz";13.4;42.9;164.5
1992;9;"Schleswig.Holstein";13.4;46.5;166.7
1992;9;"Saarland";13.5;41.3;173.5
1992;9;"Sachsen";13.3;31.8;170.8
1992;9;"Sachsen.Anhalt";13.7;18.3;170.4
1992;9;"Thueringen.Sachsen.Anhalt";13.2;23.8;164.7
1992;9;"Thueringen";12.5;30.7;157.5
1992;9;"Deutschland";13.4;41.1;166.3
1992;10;"Brandenburg.Berlin";6;41.4;105.4
1992;10;"Brandenburg";6;41.5;105.3
1992;10;"Baden.Wuerttemberg";6.9;122;53.8
1992;10;"Bayern";6.4;101.4;63.5
1992;10;"Hessen";6.3;79.3;79.4
1992;10;"Mecklenburg.Vorpommern";6.2;47;122.6
1992;10;"Niedersachsen";6.7;84.5;88.8
1992;10;"Niedersachsen.Hamburg.Bremen";6.7;84.2;89.1
1992;10;"Nordrhein.Westfalen";6.9;94.4;88.3
1992;10;"Rheinland.Pfalz";6.6;88.6;78.3
1992;10;"Schleswig.Holstein";6.7;81.9;101.2
1992;10;"Saarland";6.9;112;73.2
1992;10;"Sachsen";6.3;55.4;94.6
1992;10;"Sachsen.Anhalt";6.3;64.8;93.5
1992;10;"Thueringen.Sachsen.Anhalt";6.1;64.2;87.7
1992;10;"Thueringen";5.7;63.4;80.3
1992;10;"Deutschland";6.5;82.9;83.3
1992;11;"Brandenburg.Berlin";4.9;59.2;44.4
1992;11;"Brandenburg";4.9;58.9;44.5
1992;11;"Baden.Wuerttemberg";5.8;143.1;44.6
1992;11;"Bayern";4.7;134.1;37.8
1992;11;"Hessen";5.5;102.2;35.9
1992;11;"Mecklenburg.Vorpommern";4.8;74.6;40.4
1992;11;"Niedersachsen";6.2;115.3;48.6
1992;11;"Niedersachsen.Hamburg.Bremen";6.2;115.5;48.6
1992;11;"Nordrhein.Westfalen";6.6;126.8;46.4
1992;11;"Rheinland.Pfalz";6;103.8;41.6
1992;11;"Schleswig.Holstein";5.5;153.4;48.2
1992;11;"Saarland";6.3;153.2;34.1
1992;11;"Sachsen";4.6;52.6;52.9
1992;11;"Sachsen.Anhalt";5.5;59.9;54.3
1992;11;"Thueringen.Sachsen.Anhalt";5.1;68.5;49.7
1992;11;"Thueringen";4.7;79.5;43.8
1992;11;"Deutschland";5.4;108.1;44
1992;12;"Brandenburg.Berlin";0.9;45.6;51.2
1992;12;"Brandenburg";0.9;45.3;51.2
1992;12;"Baden.Wuerttemberg";0.9;56.6;48.9
1992;12;"Bayern";-0.3;58.8;43.7
1992;12;"Hessen";1.3;62.1;40.5
1992;12;"Mecklenburg.Vorpommern";1.5;32.5;44.5
1992;12;"Niedersachsen";2.4;57.4;38.3
1992;12;"Niedersachsen.Hamburg.Bremen";2.5;57;38.2
1992;12;"Nordrhein.Westfalen";2.8;72.8;53.9
1992;12;"Rheinland.Pfalz";2;64.3;49.9
1992;12;"Schleswig.Holstein";2.8;40.9;29.4
1992;12;"Saarland";2.6;67.2;54
1992;12;"Sachsen";0.4;39.5;57.3
1992;12;"Sachsen.Anhalt";1.5;53.1;47.3
1992;12;"Thueringen.Sachsen.Anhalt";1;53.3;47
1992;12;"Thueringen";0.4;53.4;46.7
1992;12;"Deutschland";1.3;55.1;45.8
1993;1;"Brandenburg.Berlin";2.2;55.9;73.6
1993;1;"Brandenburg";2.1;56;73.4
1993;1;"Baden.Wuerttemberg";3.1;67.5;58.4
1993;1;"Bayern";1.6;77.3;67
1993;1;"Hessen";2.4;105.4;47.4
1993;1;"Mecklenburg.Vorpommern";1.9;75.5;74.7
1993;1;"Niedersachsen";2.9;104.3;57
1993;1;"Niedersachsen.Hamburg.Bremen";2.9;104.2;57
1993;1;"Nordrhein.Westfalen";3.8;143.4;54.1
1993;1;"Rheinland.Pfalz";3.5;92.3;43.4
1993;1;"Schleswig.Holstein";2.6;111.1;59.3
1993;1;"Saarland";3.8;121.6;38.5
1993;1;"Sachsen";1.8;63.1;73.4
1993;1;"Sachsen.Anhalt";2.5;54.9;67.8
1993;1;"Thueringen.Sachsen.Anhalt";2;71.5;62.6
1993;1;"Thueringen";1.4;92.4;56
1993;1;"Deutschland";2.5;87.3;61.5
1993;2;"Brandenburg.Berlin";0.1;35.1;54.3
1993;2;"Brandenburg";0.1;35;54.4
1993;2;"Baden.Wuerttemberg";-1.2;28.9;78
1993;2;"Bayern";-2.5;32.2;70
1993;2;"Hessen";-1.3;24.5;75.1
1993;2;"Mecklenburg.Vorpommern";0.6;30.9;43.9
1993;2;"Niedersachsen";0.5;32.8;55.9
1993;2;"Niedersachsen.Hamburg.Bremen";0.5;32.8;55.7
1993;2;"Nordrhein.Westfalen";0.4;37;75.3
1993;2;"Rheinland.Pfalz";-0.7;26.3;58.2
1993;2;"Schleswig.Holstein";1.2;36;44.8
1993;2;"Saarland";-0.5;22.6;43.6
1993;2;"Sachsen";-1;46.7;91.1
1993;2;"Sachsen.Anhalt";-0.3;24.1;69.5
1993;2;"Thueringen.Sachsen.Anhalt";-1;25.9;77.1
1993;2;"Thueringen";-2;28.2;86.7
1993;2;"Deutschland";-0.7;32;66.5
1993;3;"Brandenburg.Berlin";3.8;12.7;137.6
1993;3;"Brandenburg";3.7;12.7;137.5
1993;3;"Baden.Wuerttemberg";3.5;22.5;155.4
1993;3;"Bayern";2.4;35.7;143.6
1993;3;"Hessen";4;12.3;160.1
1993;3;"Mecklenburg.Vorpommern";3.5;13.8;130.3
1993;3;"Niedersachsen";4.2;15.1;146
1993;3;"Niedersachsen.Hamburg.Bremen";4.2;15.2;145.9
1993;3;"Nordrhein.Westfalen";5;11.8;163.8
1993;3;"Rheinland.Pfalz";4.6;10.5;166.1
1993;3;"Schleswig.Holstein";3.7;15.8;134.4
1993;3;"Saarland";5.2;10.1;172.3
1993;3;"Sachsen";3;27.4;134.5
1993;3;"Sachsen.Anhalt";4;12.5;138.2
1993;3;"Thueringen.Sachsen.Anhalt";3.6;15.4;139
1993;3;"Thueringen";3;19.1;139.9
1993;3;"Deutschland";3.6;19.7;146.7
1993;4;"Brandenburg.Berlin";10.8;19;223.3
1993;4;"Brandenburg";10.8;19.1;223.2
1993;4;"Baden.Wuerttemberg";10.3;47.8;171.7
1993;4;"Bayern";9.9;47;178.5
1993;4;"Hessen";10.8;46.3;169.4
1993;4;"Mecklenburg.Vorpommern";8.9;25.7;213.8
1993;4;"Niedersachsen";10.7;44.7;172.4
1993;4;"Niedersachsen.Hamburg.Bremen";10.7;44.4;172.9
1993;4;"Nordrhein.Westfalen";11.1;66.9;155.6
1993;4;"Rheinland.Pfalz";10.9;41.4;165.9
1993;4;"Schleswig.Holstein";9;26;196.5
1993;4;"Saarland";11.2;35.1;175.9
1993;4;"Sachsen";10.3;31.9;206.7
1993;4;"Sachsen.Anhalt";11;20.7;203.1
1993;4;"Thueringen.Sachsen.Anhalt";10.6;25;192.1
1993;4;"Thueringen";10.1;30.4;178.3
1993;4;"Deutschland";10.4;40.5;183.4
1993;5;"Brandenburg.Berlin";16.1;67.8;240
1993;5;"Brandenburg";16.1;67.5;240
1993;5;"Baden.Wuerttemberg";14.2;87.9;216.3
1993;5;"Bayern";14.6;70.6;244.8
1993;5;"Hessen";14.6;66.5;232.9
1993;5;"Mecklenburg.Vorpommern";14.1;57.5;256.9
1993;5;"Niedersachsen";14.4;68.3;224.3
1993;5;"Niedersachsen.Hamburg.Bremen";14.5;68.1;224.3
1993;5;"Nordrhein.Westfalen";14.6;79.2;221.3
1993;5;"Rheinland.Pfalz";14.4;95.5;204.8
1993;5;"Schleswig.Holstein";13.4;43.6;231.8
1993;5;"Saarland";14.4;111.7;194.6
1993;5;"Sachsen";15.1;70.6;229.6
1993;5;"Sachsen.Anhalt";15.4;80.9;231.7
1993;5;"Thueringen.Sachsen.Anhalt";14.9;77.4;226.5
1993;5;"Thueringen";14.2;73;219.9
1993;5;"Deutschland";14.6;72.7;230.7
1993;6;"Brandenburg.Berlin";15.9;98.9;195.7
1993;6;"Brandenburg";15.8;99;195.9
1993;6;"Baden.Wuerttemberg";16.1;95.3;202.4
1993;6;"Bayern";15.5;122.6;195
1993;6;"Hessen";16.2;36.9;202.5
1993;6;"Mecklenburg.Vorpommern";14.6;83.5;218.3
1993;6;"Niedersachsen";15.3;58.9;203.2
1993;6;"Niedersachsen.Hamburg.Bremen";15.3;59.3;203.2
1993;6;"Nordrhein.Westfalen";16.2;39.7;201.4
1993;6;"Rheinland.Pfalz";16.6;26;208.1
1993;6;"Schleswig.Holstein";14.6;55.4;217.1
1993;6;"Saarland";17;37.3;224.6
1993;6;"Sachsen";15.4;84.6;185.6
1993;6;"Sachsen.Anhalt";15.9;85.7;201.4
1993;6;"Thueringen.Sachsen.Anhalt";15.6;83;193
1993;6;"Thueringen";15.2;79.5;182.5
1993;6;"Deutschland";15.7;78.9;200.7
1993;7;"Brandenburg.Berlin";16.6;110.4;183.1
1993;7;"Brandenburg";16.6;111;182.9
1993;7;"Baden.Wuerttemberg";16.4;139.7;201.2
1993;7;"Bayern";15.9;179;182.8
1993;7;"Hessen";16.5;103.7;180
1993;7;"Mecklenburg.Vorpommern";15.7;111;179.8
1993;7;"Niedersachsen";15.7;156.5;149.7
1993;7;"Niedersachsen.Hamburg.Bremen";15.7;156.6;149.6
1993;7;"Nordrhein.Westfalen";16.2;135.4;170.6
1993;7;"Rheinland.Pfalz";16.7;95.1;191.3
1993;7;"Schleswig.Holstein";15.3;129.8;161.7
1993;7;"Saarland";17;101.2;206.1
1993;7;"Sachsen";16.1;141.1;186.7
1993;7;"Sachsen.Anhalt";16.5;110;175.6
1993;7;"Thueringen.Sachsen.Anhalt";16.1;112.9;172.7
1993;7;"Thueringen";15.7;116.6;169.1
1993;7;"Deutschland";16.1;137.2;177.5
1993;8;"Brandenburg.Berlin";16.2;48.7;204.9
1993;8;"Brandenburg";16.2;48.9;204.8
1993;8;"Baden.Wuerttemberg";16.6;74.2;243.2
1993;8;"Bayern";16.2;96.9;237
1993;8;"Hessen";16;33.7;227.7
1993;8;"Mecklenburg.Vorpommern";15.1;70.2;192.9
1993;8;"Niedersachsen";14.9;70.6;166.7
1993;8;"Niedersachsen.Hamburg.Bremen";14.9;70.7;166.7
1993;8;"Nordrhein.Westfalen";15.3;43.6;173.4
1993;8;"Rheinland.Pfalz";16.4;23.9;243.9
1993;8;"Schleswig.Holstein";14.5;85.7;179.1
1993;8;"Saarland";17;27.2;269.3
1993;8;"Sachsen";16;68.3;223.3
1993;8;"Sachsen.Anhalt";16;43.5;200
1993;8;"Thueringen.Sachsen.Anhalt";15.8;46.6;205.8
1993;8;"Thueringen";15.5;50.4;213
1993;8;"Deutschland";15.8;64.9;210.1
1993;9;"Brandenburg.Berlin";12.6;68.9;104
1993;9;"Brandenburg";12.6;68.8;104
1993;9;"Baden.Wuerttemberg";12.4;84.5;133
1993;9;"Bayern";12.2;78.6;141.4
1993;9;"Hessen";12.2;91.8;111.2
1993;9;"Mecklenburg.Vorpommern";11.9;96.7;97.2
1993;9;"Niedersachsen";12.1;109.2;109.9
1993;9;"Niedersachsen.Hamburg.Bremen";12.1;109.5;109.9
1993;9;"Nordrhein.Westfalen";12.4;142.9;112.7
1993;9;"Rheinland.Pfalz";12.5;126.3;109.9
1993;9;"Schleswig.Holstein";11.7;114.6;97.2
1993;9;"Saarland";12.7;130.5;106.2
1993;9;"Sachsen";12.2;58.4;126.6
1993;9;"Sachsen.Anhalt";12.4;60.8;103.3
1993;9;"Thueringen.Sachsen.Anhalt";12;60.1;105.2
1993;9;"Thueringen";11.6;59.2;107.5
1993;9;"Deutschland";12.2;92.4;117.3
1993;10;"Brandenburg.Berlin";8.5;23.8;104.9
1993;10;"Brandenburg";8.5;23.9;104.8
1993;10;"Baden.Wuerttemberg";7.4;105.1;58.5
1993;10;"Bayern";7.4;76.1;81.1
1993;10;"Hessen";7.7;83.1;69.6
1993;10;"Mecklenburg.Vorpommern";8;38.3;103.1
1993;10;"Niedersachsen";8.2;80.8;88.1
1993;10;"Niedersachsen.Hamburg.Bremen";8.2;80.6;88.3
1993;10;"Nordrhein.Westfalen";8.4;102.9;84.3
1993;10;"Rheinland.Pfalz";7.9;87.3;56.3
1993;10;"Schleswig.Holstein";7.7;72;91.6
1993;10;"Saarland";8.2;89.3;45.4
1993;10;"Sachsen";7.9;42.9;102.7
1993;10;"Sachsen.Anhalt";8.2;24.8;94.7
1993;10;"Thueringen.Sachsen.Anhalt";7.7;35.4;91
1993;10;"Thueringen";7.1;48.8;86.3
1993;10;"Deutschland";7.9;70.3;83.8
1993;11;"Brandenburg.Berlin";0;36.3;28.2
1993;11;"Brandenburg";0;36.4;28.2
1993;11;"Baden.Wuerttemberg";0.4;38.4;50.1
1993;11;"Bayern";-0.1;36.1;37.4
1993;11;"Hessen";0.2;26.6;45.4
1993;11;"Mecklenburg.Vorpommern";0.6;36.7;21.5
1993;11;"Niedersachsen";0.9;30.8;44.4
1993;11;"Niedersachsen.Hamburg.Bremen";0.9;30.7;44.3
1993;11;"Nordrhein.Westfalen";1.4;43.5;67.6
1993;11;"Rheinland.Pfalz";0.8;25.2;51.6
1993;11;"Schleswig.Holstein";1.3;37.9;32.1
1993;11;"Saarland";1.3;22.5;59.3
1993;11;"Sachsen";-0.6;53.8;49.3
1993;11;"Sachsen.Anhalt";0;36.3;31.9
1993;11;"Thueringen.Sachsen.Anhalt";-0.4;39.5;37
1993;11;"Thueringen";-0.8;43.6;43.4
1993;11;"Deutschland";0.4;36.5;42.5
1993;12;"Brandenburg.Berlin";3.3;93.4;25
1993;12;"Brandenburg";3.3;93.3;25.1
1993;12;"Baden.Wuerttemberg";3.5;196.2;23.1
1993;12;"Bayern";2.4;155.6;25.5
1993;12;"Hessen";3.3;187;8.5
1993;12;"Mecklenburg.Vorpommern";2.8;99.1;14.5
1993;12;"Niedersachsen";3.7;154.2;9.5
1993;12;"Niedersachsen.Hamburg.Bremen";3.7;154;9.5
1993;12;"Nordrhein.Westfalen";4.1;195.8;8.6
1993;12;"Rheinland.Pfalz";3.8;217.2;13.7
1993;12;"Schleswig.Holstein";3.1;147.2;13.4
1993;12;"Saarland";4.2;308.1;9.2
1993;12;"Sachsen";2.9;97.4;33.1
1993;12;"Sachsen.Anhalt";3.4;94.3;24.3
1993;12;"Thueringen.Sachsen.Anhalt";3;117.7;21.2
1993;12;"Thueringen";2.5;147.1;17.3
1993;12;"Deutschland";3.2;153.4;18.4
1994;1;"Brandenburg.Berlin";3.3;84.4;26.9
1994;1;"Brandenburg";3.3;84.2;26.9
1994;1;"Baden.Wuerttemberg";2.3;89.3;44
1994;1;"Bayern";1.8;78.5;39.2
1994;1;"Hessen";2.9;104.4;26.3
1994;1;"Mecklenburg.Vorpommern";3.2;93.6;32.2
1994;1;"Niedersachsen";3.9;112.1;28.1
1994;1;"Niedersachsen.Hamburg.Bremen";3.9;112.1;28.2
1994;1;"Nordrhein.Westfalen";4;125.4;27.7
1994;1;"Rheinland.Pfalz";3.2;104.9;34.8
1994;1;"Schleswig.Holstein";3.6;96.9;39.5
1994;1;"Saarland";3.4;139;32.3
1994;1;"Sachsen";2.8;59.8;31.5
1994;1;"Sachsen.Anhalt";3.4;75.5;30.9
1994;1;"Thueringen.Sachsen.Anhalt";2.9;77;28.6
1994;1;"Thueringen";2.2;78.9;25.7
1994;1;"Deutschland";3;93.3;33.1
1994;2;"Brandenburg.Berlin";-1;12.1;77.4
1994;2;"Brandenburg";-1;12.2;77.3
1994;2;"Baden.Wuerttemberg";1.1;52.7;69.2
1994;2;"Bayern";-0.1;39.8;79.1
1994;2;"Hessen";0.1;33.9;75.1
1994;2;"Mecklenburg.Vorpommern";-1.5;13.8;66.3
1994;2;"Niedersachsen";-0.6;24.8;75.8
1994;2;"Niedersachsen.Hamburg.Bremen";-0.6;24.8;75.8
1994;2;"Nordrhein.Westfalen";0.9;26.5;79.9
1994;2;"Rheinland.Pfalz";1;43.6;64
1994;2;"Schleswig.Holstein";-1.1;35.2;66.7
1994;2;"Saarland";1.6;56.7;62.2
1994;2;"Sachsen";-1;31.5;74.5
1994;2;"Sachsen.Anhalt";-0.9;21.1;77.2
1994;2;"Thueringen.Sachsen.Anhalt";-1;28.2;73.9
1994;2;"Thueringen";-1.1;37.2;69.7
1994;2;"Deutschland";-0.2;31.9;74.2
1994;3;"Brandenburg.Berlin";5.7;89.8;87.6
1994;3;"Brandenburg";5.7;89.7;87.6
1994;3;"Baden.Wuerttemberg";7.7;79.6;104.9
1994;3;"Bayern";6.7;90.6;98.7
1994;3;"Hessen";6.5;93.6;91.7
1994;3;"Mecklenburg.Vorpommern";4.6;95;97.2
1994;3;"Niedersachsen";6.1;121.5;90.2
1994;3;"Niedersachsen.Hamburg.Bremen";6;121.5;90.2
1994;3;"Nordrhein.Westfalen";6.9;136.6;91.7
1994;3;"Rheinland.Pfalz";7.1;76.7;99.8
1994;3;"Schleswig.Holstein";4.8;114.9;97.6
1994;3;"Saarland";7.6;89.8;95.7
1994;3;"Sachsen";6;112.7;84.2
1994;3;"Sachsen.Anhalt";6.3;94;89.4
1994;3;"Thueringen.Sachsen.Anhalt";6.1;92.9;88.6
1994;3;"Thueringen";5.8;91.5;87.6
1994;3;"Deutschland";6.3;100.1;94.3
1994;4;"Brandenburg.Berlin";9.1;61.8;176.7
1994;4;"Brandenburg";9.1;62;176.5
1994;4;"Baden.Wuerttemberg";7;132.8;122.4
1994;4;"Bayern";6.9;115;131.4
1994;4;"Hessen";8;79;151.1
1994;4;"Mecklenburg.Vorpommern";8.3;46.4;177.9
1994;4;"Niedersachsen";8.6;67.9;153.5
1994;4;"Niedersachsen.Hamburg.Bremen";8.6;67.5;153.4
1994;4;"Nordrhein.Westfalen";8.4;67.1;148
1994;4;"Rheinland.Pfalz";8;65.5;145
1994;4;"Schleswig.Holstein";8.2;44;158.1
1994;4;"Saarland";8.2;67.3;135.2
1994;4;"Sachsen";7.9;71.1;149
1994;4;"Sachsen.Anhalt";8.8;78.2;164.6
1994;4;"Thueringen.Sachsen.Anhalt";8.2;87.6;151.2
1994;4;"Thueringen";7.4;99.5;134.4
1994;4;"Deutschland";7.9;83.5;148
1994;5;"Brandenburg.Berlin";13.2;69.8;200.9
1994;5;"Brandenburg";13.2;69.5;200.9
1994;5;"Baden.Wuerttemberg";12.6;125;178.9
1994;5;"Bayern";12.5;79.8;206.4
1994;5;"Hessen";12.4;80.3;189.3
1994;5;"Mecklenburg.Vorpommern";11.9;49.2;218
1994;5;"Niedersachsen";12.6;58.9;183.4
1994;5;"Niedersachsen.Hamburg.Bremen";12.6;58.8;183.8
1994;5;"Nordrhein.Westfalen";12.7;68.7;168.4
1994;5;"Rheinland.Pfalz";12.5;77.9;173.6
1994;5;"Schleswig.Holstein";11.9;56;214.1
1994;5;"Saarland";12.8;84.8;175.1
1994;5;"Sachsen";12.4;79.6;200.9
1994;5;"Sachsen.Anhalt";13.2;84.3;204.3
1994;5;"Thueringen.Sachsen.Anhalt";12.7;81.7;202.3
1994;5;"Thueringen";12.1;78.4;199.7
1994;5;"Deutschland";12.6;76.9;193.8
1994;6;"Brandenburg.Berlin";16.2;40;217.8
1994;6;"Brandenburg";16.2;40;217.6
1994;6;"Baden.Wuerttemberg";16.5;90.3;219.9
1994;6;"Bayern";16.3;72.4;210.7
1994;6;"Hessen";16.4;56.3;228.8
1994;6;"Mecklenburg.Vorpommern";14.7;64.6;229.6
1994;6;"Niedersachsen";15.3;66.2;203.6
1994;6;"Niedersachsen.Hamburg.Bremen";15.3;66.2;203.7
1994;6;"Nordrhein.Westfalen";15.9;71;206.6
1994;6;"Rheinland.Pfalz";16.7;61.2;247.6
1994;6;"Schleswig.Holstein";14.2;68.6;223.6
1994;6;"Saarland";17.2;61;249.5
1994;6;"Sachsen";16;41.4;218.2
1994;6;"Sachsen.Anhalt";16.3;42.2;224.5
1994;6;"Thueringen.Sachsen.Anhalt";16.1;46.1;219.2
1994;6;"Thueringen";15.8;50.9;212.6
1994;6;"Deutschland";15.9;63.9;217.4
1994;7;"Brandenburg.Berlin";22.6;36.9;350.2
1994;7;"Brandenburg";22.6;36.5;349.6
1994;7;"Baden.Wuerttemberg";20.8;102.3;268.2
1994;7;"Bayern";20.8;81.7;289.3
1994;7;"Hessen";21.3;57.9;282.9
1994;7;"Mecklenburg.Vorpommern";21.1;14.2;365.5
1994;7;"Niedersachsen";21.5;50.8;309.1
1994;7;"Niedersachsen.Hamburg.Bremen";21.5;50.7;309.3
1994;7;"Nordrhein.Westfalen";21.7;54;277.6
1994;7;"Rheinland.Pfalz";21.6;46.6;268.5
1994;7;"Schleswig.Holstein";20.9;28.1;334.5
1994;7;"Saarland";22;39.6;276.4
1994;7;"Sachsen";21.5;49.1;306.9
1994;7;"Sachsen.Anhalt";22.2;39.3;318.4
1994;7;"Thueringen.Sachsen.Anhalt";21.6;52.2;302.9
1994;7;"Thueringen";20.8;68.5;283.3
1994;7;"Deutschland";21.3;58;301.5
1994;8;"Brandenburg.Berlin";18.5;109.3;206.2
1994;8;"Brandenburg";18.5;109.7;205.8
1994;8;"Baden.Wuerttemberg";18;93.5;234
1994;8;"Bayern";18.1;106.9;232.4
1994;8;"Hessen";17.5;76.3;197.8
1994;8;"Mecklenburg.Vorpommern";17.7;102.3;213.8
1994;8;"Niedersachsen";17.6;89.2;203.6
1994;8;"Niedersachsen.Hamburg.Bremen";17.6;89.9;203.8
1994;8;"Nordrhein.Westfalen";17.6;68.9;184.2
1994;8;"Rheinland.Pfalz";17.6;75.9;198.6
1994;8;"Schleswig.Holstein";17.2;136;217.7
1994;8;"Saarland";18;79.8;206.9
1994;8;"Sachsen";17.8;143.3;202.4
1994;8;"Sachsen.Anhalt";18.3;110.1;201.6
1994;8;"Thueringen.Sachsen.Anhalt";17.9;106.3;197.7
1994;8;"Thueringen";17.3;101.5;192.8
1994;8;"Deutschland";17.8;99;210.8
1994;9;"Brandenburg.Berlin";13.8;69.7;100.1
1994;9;"Brandenburg";13.8;69.8;100
1994;9;"Baden.Wuerttemberg";13.3;102.6;117.2
1994;9;"Bayern";13.2;78.3;132.1
1994;9;"Hessen";13.1;86.2;108.2
1994;9;"Mecklenburg.Vorpommern";13.4;78.7;90.7
1994;9;"Niedersachsen";13.2;99.1;103.1
1994;9;"Niedersachsen.Hamburg.Bremen";13.2;98.7;103
1994;9;"Nordrhein.Westfalen";13.2;102.9;94.7
1994;9;"Rheinland.Pfalz";13.2;97.2;107.3
1994;9;"Schleswig.Holstein";13.1;124.1;101.8
1994;9;"Saarland";13.5;113.5;100.1
1994;9;"Sachsen";13.5;62.1;131.9
1994;9;"Sachsen.Anhalt";13.5;63.1;115.6
1994;9;"Thueringen.Sachsen.Anhalt";13.2;63.3;118.4
1994;9;"Thueringen";12.7;63.6;122
1994;9;"Deutschland";13.2;86.6;111.9
1994;10;"Brandenburg.Berlin";7.4;31.7;147.8
1994;10;"Brandenburg";7.4;31.7;147.5
1994;10;"Baden.Wuerttemberg";8.1;54.8;141.2
1994;10;"Bayern";7;52.9;138.1
1994;10;"Hessen";7.6;61.3;122.3
1994;10;"Mecklenburg.Vorpommern";7.4;44;132.1
1994;10;"Niedersachsen";7.9;72.1;116.9
1994;10;"Niedersachsen.Hamburg.Bremen";7.9;71.8;117
1994;10;"Nordrhein.Westfalen";8.5;87.7;129.5
1994;10;"Rheinland.Pfalz";8.3;56.9;137.8
1994;10;"Schleswig.Holstein";7.8;70.5;120.5
1994;10;"Saarland";8.9;77.6;146.4
1994;10;"Sachsen";7.2;38.8;135.5
1994;10;"Sachsen.Anhalt";7.5;36.9;139.8
1994;10;"Thueringen.Sachsen.Anhalt";7.3;39.9;131.6
1994;10;"Thueringen";7;43.6;121.2
1994;10;"Deutschland";7.6;56.2;132.7
1994;11;"Brandenburg.Berlin";6.5;39.3;62.4
1994;11;"Brandenburg";6.5;39.2;62.3
1994;11;"Baden.Wuerttemberg";7.6;45.4;42.2
1994;11;"Bayern";6.8;66.5;46.3
1994;11;"Hessen";7.4;56;41.6
1994;11;"Mecklenburg.Vorpommern";6.5;44.5;70.5
1994;11;"Niedersachsen";7.7;60.9;50.3
1994;11;"Niedersachsen.Hamburg.Bremen";7.7;60.9;50.4
1994;11;"Nordrhein.Westfalen";8.7;83.5;52.2
1994;11;"Rheinland.Pfalz";8.3;49.3;40.1
1994;11;"Schleswig.Holstein";7.2;59.5;61
1994;11;"Saarland";8.7;47.5;29.5
1994;11;"Sachsen";6.2;50.6;59.2
1994;11;"Sachsen.Anhalt";7;34.3;58.9
1994;11;"Thueringen.Sachsen.Anhalt";6.7;42.9;56.9
1994;11;"Thueringen";6.3;53.8;54.4
1994;11;"Deutschland";7.2;56.3;51.6
